25000 24999
221 1373 74
222 6416 54
223 23948 86
226 10445 42
228 12232 29
229 14825 7
232 14165 19
233 24636 62
238 16116 15
238 24684 87
239 11993 23
241 13103 58
243 8340 54
245 20298 95
246 5598 35
247 6878 33
247 3281 78
247 15054 52
250 12027 2
251 6646 87
251 9087 88
254 16970 75
255 4909 56
257 4155 75
257 14376 70
257 20187 85
258 15352 93
261 24793 13
262 1777 14
264 7588 49
265 8350 38
266 934 47
266 12259 90
269 11726 46
269 10469 22
270 16701 97
270 18196 62
271 6795 85
272 4343 84
273 13303 32
277 24296 64
278 16109 65
279 11074 76
280 22424 9
280 7995 80
280 8201 23
282 10120 99
282 8031 19
283 19234 35
283 3505 99
285 15843 57
286 3808 45
287 17732 19
287 12230 58
288 22246 63
290 7462 63
291 8794 32
292 19065 75
293 1472 11
293 22837 14
294 2808 64
295 3643 32
295 3332 47
296 22544 85
297 24109 62
298 17429 1
298 19239 8
299 17295 19
300 8758 68
301 4877 42
302 7574 12
304 21736 48
306 10185 60
306 21034 23
307 23675 60
309 5425 69
310 20602 8
311 16151 64
312 9064 53
314 19316 15
316 13536 37
316 3559 95
317 7252 76
317 24516 49
319 3807 87
319 15932 82
320 16202 57
320 22542 32
321 7924 100
321 8997 39
322 2085 81
324 2872 79
325 16361 36
325 9709 46
325 15663 4
326 20868 95
326 23425 74
327 15538 15
327 24741 40
328 24557 74
330 9255 82
332 20887 73
333 24525 32
334 13158 57
334 4758 21
336 9208 12
337 4059 33
338 23087 53
339 4464 97
339 5696 91
340 16646 45
340 23605 11
340 7151 91
342 15197 76
343 8954 6
343 12577 69
345 23944 47
347 21906 69
347 24576 99
349 4233 53
351 14098 6
352 16599 54
352 15449 91
353 3148 41
353 11115 56
353 11652 40
354 4376 26
354 23194 78
356 1942 92
356 7558 21
356 24820 53
358 2051 91
359 5112 34
360 21226 48
360 16475 29
361 11019 57
362 13130 91
363 8834 96
364 1532 3
364 9642 56
365 11716 10
367 18313 36
368 13788 36
368 17313 57
370 24400 37
370 18516 75
371 20674 26
371 10830 11
375 11637 75
376 23828 84
377 3964 93
378 19056 89
380 20838 64
381 24203 3
381 20527 92
383 7083 3
383 12842 91
383 22922 4
384 17023 44
384 6831 47
385 5829 31
386 10075 70
389 23554 8
390 18413 68
391 4985 63
391 24990 47
392 21592 23
393 4693 76
394 17174 33
394 9314 9
395 16034 40
396 10964 96
396 17977 53
397 15819 41
397 15910 30
398 13426 92
399 1879 39
399 9770 54
401 4538 3
403 19872 80
404 5997 76
405 17828 88
406 15091 67
406 15647 30
406 24815 71
407 676 86
410 14881 100
410 16075 60
411 9987 58
411 20837 95
412 2764 28
412 650 93
412 24345 42
413 17938 6
414 1912 23
416 17929 53
418 23954 82
419 24055 33
420 11845 100
422 19775 65
424 10928 38
424 5322 21
424 18090 10
425 1735 49
426 3981 92
427 14534 58
428 8909 87
429 17440 45
430 16809 16
430 20588 78
430 8058 28
431 22153 65
431 9203 52
432 3219 1
433 21217 24
435 8943 95
436 9161 88
436 12163 94
438 190 14
438 15333 85
440 6088 60
442 19220 36
442 18065 63
443 17230 87
445 490 10
446 1958 59
446 17453 42
449 24480 23
450 22337 38
451 4121 10
453 17003 11
456 13676 89
456 23180 81
456 24210 12
458 16651 4
458 10328 12
458 3990 57
459 15033 45
459 22982 87
459 4497 86
459 24680 79
460 20467 42
461 12414 59
462 23257 44
463 8990 37
463 14751 45
463 5525 63
464 522 99
464 11692 77
465 2750 47
465 94 20
466 20926 80
467 13777 4
468 14912 97
469 6265 25
469 10556 30
469 9854 18
475 2869 98
475 8630 11
475 6667 76
475 22390 53
475 4757 57
478 18025 54
480 7586 75
481 12840 36
482 8879 50
482 67 74
483 5913 10
483 2199 2
484 8413 22
489 9106 69
490 13168 22
491 21699 46
492 3097 26
492 15125 77
492 4340 5
492 23207 74
493 230 94
493 2942 12
493 7361 94
493 20410 19
494 7680 65
495 489 70
496 12160 69
497 17744 14
498 1699 78
499 20644 26
500 2833 96
502 1788 31
503 24044 28
503 20964 12
504 14158 51
504 10034 37
505 22984 77
506 20273 47
506 19361 18
507 6058 72
507 14492 33
508 17059 43
508 23034 1
508 2066 18
508 4915 67
509 5044 58
509 21615 8
509 13440 26
510 20181 98
511 10770 94
513 16390 55
513 12247 67
513 23762 21
514 18004 59
514 22724 33
514 2042 92
515 5538 33
517 2076 31
519 8592 32
519 19154 83
521 10513 28
521 17372 6
523 20167 64
524 6464 69
525 10745 10
526 2395 38
527 18854 72
527 11057 69
528 13068 18
528 22469 58
528 20997 77
528 1300 87
532 13343 95
533 20059 17
534 6683 44
535 10941 30
536 9645 62
536 20240 31
536 18788 12
538 24425 57
541 696 75
541 3304 85
542 4527 78
543 17534 32
545 8035 81
545 11792 4
549 6642 98
550 17529 28
551 18712 88
553 18209 44
554 14831 68
557 98 17
557 11003 88
559 3759 42
559 23607 87
560 16535 32
560 16453 74
562 7211 47
563 18157 69
563 23401 40
565 17785 86
566 23200 96
566 9297 14
568 22809 47
569 16107 88
569 17733 27
569 2429 3
570 11225 42
570 9607 98
571 605 23
571 17006 53
572 19467 1
573 22378 46
573 14416 82
576 12690 19
576 14800 25
576 7979 80
577 7198 58
580 17599 29
580 9009 68
580 11585 62
580 22912 6
581 9654 59
582 9261 27
582 21487 66
584 3713 40
585 9608 17
588 4194 45
588 14162 21
589 18887 57
590 23889 32
594 1515 72
597 1354 92
604 12024 64
604 17662 15
606 16333 19
609 7869 84
610 653 62
611 16132 69
612 1332 74
612 10077 74
612 21223 78
612 17902 18
614 15628 30
617 18245 6
617 24947 65
618 23027 27
619 10084 7
621 20729 42
625 11174 78
626 11335 32
627 9164 6
627 14738 77
628 13618 17
629 568 80
631 7331 48
633 13276 6
633 20529 10
634 10283 90
635 212 64
635 13927 95
635 3422 67
636 1054 11
637 5713 100
639 12485 84
642 23771 7
642 6368 33
643 11574 4
643 2962 10
643 9493 8
644 13910 14
644 15762 99
646 24329 56
650 16998 80
651 9566 75
652 14259 47
652 23282 14
653 5760 40
653 23024 97
654 10024 7
654 16354 88
654 9725 53
655 17472 76
655 13540 38
656 4387 70
658 22063 48
659 5378 1
659 20434 54
659 1113 42
659 19435 49
660 13032 38
662 23718 73
665 4608 78
666 3824 53
668 19340 86
669 15574 47
669 11370 41
670 11835 93
670 16940 85
673 8174 69
675 21125 66
678 6498 15
678 9692 10
678 507 59
678 17661 9
678 23144 60
679 11817 26
681 2761 99
681 14268 66
683 15455 83
685 23147 93
686 5288 93
687 15960 47
687 21887 3
689 11729 26
690 9083 23
691 7007 96
691 8496 1
693 7207 10
693 3391 39
693 23396 67
694 18354 57
695 11275 89
696 3572 66
696 5220 51
696 14247 41
697 20208 19
698 13222 6
703 21674 19
703 8970 46
703 1968 27
703 7264 28
704 1420 82
705 12791 100
705 14303 65
705 24053 72
706 3288 94
706 15353 48
707 9759 77
708 17297 11
709 9820 72
711 19524 84
713 16330 50
713 23854 31
714 3253 64
714 24642 33
715 19896 30
715 21977 64
716 1241 95
716 8295 64
718 13721 68
719 11422 41
719 19213 88
720 14869 16
722 9840 71
724 22144 3
725 9448 15
725 11679 80
725 13277 91
725 14466 82
725 15735 82
725 23695 41
726 7148 27
726 13755 69
726 581 92
727 23858 14
727 24588 1
727 12395 70
727 6380 94
728 1392 36
730 16853 75
730 8847 63
730 23795 87
731 18361 2
733 7645 35
733 17674 48
733 11958 11
735 2769 18
735 13292 72
735 22906 97
735 9755 89
736 16787 86
736 20203 71
737 8760 30
738 6489 74
740 19931 39
740 24383 97
741 15796 41
741 11704 1
741 3736 1
741 23277 57
743 3001 65
744 2646 46
745 21677 27
745 17352 18
746 17396 15
748 9248 5
748 7768 71
748 1496 83
749 15800 52
749 8440 6
749 1293 92
753 15555 87
753 22149 33
753 9403 48
754 6037 94
755 16555 60
755 20039 59
757 4995 98
759 8575 5
759 10923 13
760 8893 48
761 7957 58
761 23833 94
762 3162 2
763 24039 55
764 1069 20
764 12639 13
767 13170 16
767 16743 24
767 23909 99
769 1969 15
769 10383 21
769 6226 17
771 24373 76
773 7378 28
773 461 4
774 7532 64
774 14921 93
775 19225 73
776 6491 91
777 24598 93
778 21392 30
779 1610 95
781 475 92
783 11099 62
784 4354 62
785 16492 66
785 24 9
788 15166 58
791 21896 84
791 18745 58
791 24484 28
791 24771 72
792 3646 44
792 5144 42
792 18456 51
792 1862 38
793 7414 67
794 10265 23
794 1941 52
795 2340 63
795 23753 87
795 16527 75
796 15921 36
797 10165 96
797 11077 77
797 13956 62
798 24564 73
800 22645 19
800 740 46
801 13485 29
804 17222 46
805 18530 48
807 13287 62
807 17581 6
811 4257 64
812 1346 33
812 9118 83
814 16382 8
814 9853 46
815 11468 72
815 3919 21
816 8742 18
817 22151 7
817 24152 41
818 19912 14
819 19209 91
820 20523 74
820 14253 13
821 14475 84
822 4580 22
822 6675 11
822 16729 12
823 18843 93
823 15426 20
827 17062 26
828 2057 81
828 16033 72
830 21208 52
830 21065 26
830 15984 17
831 11693 95
832 9121 16
835 5655 99
835 6703 15
835 24091 51
839 9860 29
839 11502 48
842 14755 72
844 14091 52
844 20809 84
845 7854 45
847 5611 6
848 19172 92
848 18820 73
849 9869 79
851 11708 23
852 2274 11
853 4498 79
853 7722 72
854 6327 8
854 10332 35
854 22061 67
855 741 91
855 11757 88
856 17101 63
857 21258 52
859 5190 74
863 8926 32
863 24559 14
864 18920 20
865 4951 62
865 24916 14
866 2826 67
866 17666 100
866 13229 66
867 18738 66
872 17921 15
872 21984 10
873 8044 5
873 4535 8
873 9662 48
873 16712 19
874 1604 52
876 12972 50
878 2923 41
878 386 30
879 4772 93
879 7314 53
879 19960 84
879 499 75
879 15653 6
880 17578 78
880 6790 73
882 6076 85
883 19729 40
884 3855 26
885 12196 13
885 19762 8
886 5166 36
887 14077 94
888 3094 6
888 22193 35
888 24245 44
889 9996 12
889 9387 66
891 5684 45
891 24384 95
893 649 85
894 6445 38
894 6939 24
895 14631 43
896 148 72
897 22856 30
897 11469 18
898 5900 85
898 6036 97
899 3558 22
900 7883 8
907 9940 89
907 20369 14
907 22294 66
910 6192 20
911 23765 11
911 4849 38
912 24814 31
914 23447 57
915 1123 87
915 11073 95
915 5436 76
915 23260 69
915 24418 50
916 15042 62
917 10489 63
918 8261 82
918 797 32
918 21026 56
919 5353 33
920 21866 4
920 22807 28
922 15500 48
923 20641 60
926 7386 48
926 17115 90
926 17030 9
927 12179 11
929 4122 38
929 6772 89
930 24946 19
932 7508 29
932 10005 33
932 24112 73
934 1640 66
936 2179 50
936 10786 24
936 19495 2
937 22155 9
940 12070 43
940 572 22
940 23993 74
940 24602 96
943 5413 38
943 3266 94
944 3261 43
945 5952 5
947 14065 100
948 6377 72
949 13533 32
949 22395 90
950 21963 95
951 23908 55
952 17784 47
954 17075 34
957 3300 100
957 7743 80
957 16261 15
958 8090 81
959 149 69
959 4185 42
961 6027 40
962 16061 16
967 1635 85
968 7543 76
968 23118 19
969 16262 8
969 2878 4
970 2143 60
971 16205 99
971 23523 91
972 16556 88
973 11034 76
975 5002 71
975 21328 64
975 23450 45
976 1916 74
976 2700 24
979 3710 37
980 450 47
981 14808 31
983 19420 20
984 6536 24
984 1330 18
984 12742 78
985 13938 31
986 8037 73
987 14101 24
987 18177 84
987 4962 13
989 4868 81
989 9434 26
989 10966 37
989 12741 16
991 1670 88
991 1277 31
992 1923 14
992 6891 90
992 14729 49
993 12526 12
993 8473 7
998 12699 67
999 329 31
999 10263 73
999 17566 8
999 8356 48
999 13775 51
1000 11065 4
1003 23046 99
1004 6211 54
1005 10060 20
1006 4338 2
1007 12280 10
1007 24677 67
1008 4661 79
1009 686 85
1009 576 55
1014 5374 96
1017 537 84
1017 1408 85
1018 8571 75
1019 3351 27
1020 1328 33
1020 3484 89
1022 4365 36
1023 11607 9
1026 12655 61
1026 3911 94
1027 1219 89
1032 15525 5
1032 5956 85
1032 642 86
1033 8396 18
1033 19796 2
1034 5029 5
1036 23971 35
1036 14580 36
1037 19779 69
1037 3376 54
1037 6573 95
1040 22923 85
1040 11773 23
1042 9520 8
1042 22119 81
1042 8676 31
1043 8960 89
1043 24601 45
1044 12363 5
1045 15161 82
1045 15959 26
1045 21427 60
1046 21618 35
1046 22270 89
1047 2238 61
1048 1516 80
1049 17027 60
1051 19118 13
1053 21325 59
1053 12213 23
1055 15148 8
1056 16846 12
1059 14558 64
1061 4152 70
1063 13143 18
1063 15438 29
1066 14521 85
1066 21936 69
1068 20395 55
1068 22794 55
1071 10624 21
1072 23735 41
1073 20777 72
1074 10643 93
1076 5806 91
1077 17824 66
1077 24234 29
1079 23581 41
1081 11619 21
1082 12276 80
1082 13195 26
1082 11624 30
1082 10751 100
1083 3013 88
1085 6285 9
1087 1747 66
1090 5838 56
1091 16456 78
1091 16393 7
1091 16775 72
1093 15205 64
1093 20372 38
1093 18344 49
1093 23807 21
1093 17907 12
1094 11840 98
1095 20004 75
1096 24992 51
1097 2292 69
1097 20293 57
1099 9496 45
1099 20190 38
1100 5901 53
1100 8625 69
1101 520 10
1103 19735 40
1104 13990 33
1105 154 73
1105 16364 26
1107 5101 19
1107 12327 85
1108 21265 56
1109 22184 55
1110 3173 58
1111 22447 29
1111 5966 96
1113 8225 29
1115 16680 27
1116 1867 41
1116 14480 32
1117 6619 18
1121 9652 78
1121 17746 45
1122 8489 60
1125 14426 12
1126 18308 59
1126 24407 50
1127 22240 96
1131 24201 77
1132 18265 93
1137 16688 2
1137 5938 34
1138 10628 9
1142 17580 52
1143 9147 16
1143 9374 18
1144 18943 47
1146 15744 30
1146 12219 68
1147 6979 83
1147 3613 66
1148 7124 37
1150 15544 50
1152 15132 41
1154 20366 48
1154 4249 94
1155 8687 19
1155 22351 70
1155 4783 87
1155 16991 59
1156 7082 21
1157 7517 55
1157 24288 18
1160 17271 73
1162 5175 65
1162 10492 81
1166 5431 20
1167 10521 59
1168 3749 31
1168 12827 74
1169 8436 43
1169 16830 90
1169 24768 73
1170 11090 56
1170 19690 56
1171 7750 32
1174 20969 85
1174 15505 21
1174 23346 37
1175 12060 36
1176 20166 46
1177 21878 81
1179 22566 36
1179 17127 92
1179 24863 61
1180 7803 37
1182 22622 96
1183 10531 54
1183 10784 44
1185 21087 41
1186 14911 50
1186 2156 73
1187 4398 71
1189 31 31
1190 19781 99
1194 12801 98
1197 19837 100
1197 24472 41
1197 20811 63
1197 15289 64
1198 8919 44
1201 14429 85
1202 128 60
1202 18515 94
1202 24007 83
1203 16526 97
1204 4296 4
1206 14004 23
1208 3621 79
1208 20223 24
1212 5911 5
1212 11919 23
1215 23696 21
1219 6170 61
1219 19267 58
1219 6277 61
1220 11449 17
1221 18496 33
1221 10802 43
1222 2898 80
1223 14855 34
1224 16187 53
1224 19835 19
1225 18482 39
1227 12908 90
1227 14585 96
1229 12462 67
1230 14363 32
1230 23599 54
1232 22904 9
1234 18409 16
1234 5035 10
1237 3077 40
1237 13677 73
1238 5091 72
1239 12987 75
1239 20360 88
1243 18787 8
1244 9822 1
1245 22233 25
1247 7102 44
1248 11914 60
1249 12803 44
1249 13806 13
1249 3862 6
1250 11615 84
1251 9117 11
1252 23853 6
1253 18006 11
1255 12578 97
1256 1377 88
1257 10071 73
1257 3747 67
1261 3301 93
1261 22075 31
1262 4496 33
1263 2196 38
1263 11237 77
1263 24570 10
1264 3663 39
1264 16048 25
1265 11787 43
1266 3555 71
1267 16225 84
1267 4594 84
1268 3396 16
1270 23846 12
1271 22733 35
1273 24554 85
1274 18756 10
1274 24962 69
1275 8439 18
1275 70 27
1275 7965 12
1276 8165 59
1276 4374 17
1276 2441 14
1277 17896 72
1277 24689 90
1281 20827 81
1282 893 24
1284 4844 6
1285 21288 88
1286 11442 92
1286 14894 94
1286 17571 41
1287 2216 19
1287 12818 64
1288 24596 24
1289 13320 5
1293 7744 85
1293 2889 68
1297 12011 48
1299 12603 66
1300 14877 42
1300 14796 41
1300 19981 38
1300 8183 7
1304 16668 41
1305 22748 54
1307 23979 54
1308 8048 2
1308 19683 62
1309 8118 73
1311 21558 23
1312 14153 95
1312 24536 97
1313 443 97
1313 21006 100
1315 6839 80
1316 1001 16
1318 18353 81
1320 18221 74
1321 15162 59
1321 6278 33
1321 17763 36
1322 15546 89
1322 17519 7
1323 11393 57
1324 3144 71
1327 19369 94
1328 11211 3
1329 21950 78
1330 11809 40
1330 18608 9
1331 5368 17
1334 16360 54
1335 963 42
1337 10044 2
1338 12117 70
1338 11760 33
1339 9316 73
1339 17652 90
1339 20993 85
1340 3538 43
1341 13063 82
1341 18929 16
1343 12424 79
1343 9688 94
1344 22586 11
1345 10609 59
1345 18770 86
1346 20246 55
1347 22081 88
1349 22867 52
1349 19521 67
1350 11126 83
1351 20357 100
1354 9098 1
1355 6789 32
1358 11193 30
1361 9124 95
1362 16837 94
1363 9015 68
1364 3134 43
1365 3714 74
1368 22187 83
1369 22164 15
1370 14414 59
1372 11030 63
1372 6622 11
1372 4493 94
1372 13603 69
1374 22741 37
1376 15319 3
1377 426 74
1378 17862 43
1379 23365 53
1380 22397 23
1383 21811 61
1386 1971 12
1387 13494 59
1387 13786 47
1388 8433 59
1388 2160 38
1389 7116 51
1391 20380 36
1391 21397 34
1391 659 5
1393 24535 25
1396 20449 75
1397 8316 58
1400 6048 52
1400 10155 74
1401 20341 33
1403 16827 62
1409 9539 53
1410 3800 43
1410 16312 95
1411 16460 93
1411 2339 64
1411 17555 7
1413 3617 41
1414 14658 30
1415 15014 85
1415 20888 94
1415 14271 72
1416 17671 94
1417 16057 51
1418 8459 45
1419 6914 67
1421 3507 66
1421 9491 38
1423 2225 19
1424 6848 44
1425 6260 17
1426 9165 90
1427 23510 24
1427 748 42
1428 4872 14
1429 7383 25
1430 10497 4
1431 3137 52
1437 5800 62
1437 9280 81
1438 8645 81
1438 19882 94
1438 8025 88
1440 4539 71
1440 17367 63
1443 7549 1
1443 20580 13
1444 5222 72
1445 17894 34
1445 22040 83
1446 1467 65
1446 3589 51
1447 4072 11
1447 19535 52
1450 19875 70
1451 11973 67
1452 2249 37
1452 18079 6
1453 2095 34
1453 15690 48
1454 22434 36
1455 2295 12
1455 9350 89
1459 1597 98
1459 14887 98
1461 17569 77
1461 8817 3
1461 23686 82
1462 13645 63
1462 16913 50
1462 2218 62
1463 3732 47
1464 16677 81
1464 17394 40
1465 23273 72
1465 8788 68
1467 3776 69
1468 14094 3
1470 8509 46
1470 12431 3
1472 10251 7
1473 7071 87
1475 3788 86
1476 17239 24
1476 15604 71
1477 11511 62
1478 10508 2
1478 12512 69
1479 11438 26
1479 4563 74
1480 16468 6
1482 4355 11
1482 13962 6
1483 20907 88
1483 22253 33
1484 6346 37
1486 7080 90
1488 10866 83
1488 14415 27
1488 17705 67
1488 24767 89
1489 5408 13
1489 18706 45
1490 13470 69
1493 2565 71
1493 10854 53
1496 53 75
1496 12385 79
1497 14174 27
1498 5358 34
1498 15000 19
1500 9778 28
1505 7934 9
1507 23894 83
1507 3993 61
1508 4677 21
1509 16342 81
1510 12509 94
1510 18200 43
1512 18609 35
1512 17731 28
1514 8935 96
1515 14321 59
1516 14525 26
1516 20525 23
1518 14570 87
1519 2749 89
1519 1937 33
1519 24552 46
1519 223 27
1520 1080 13
1520 10067 10
1520 14221 7
1520 2222 33
1521 1885 44
1523 17306 53
1523 15380 92
1523 23820 44
1524 5924 93
1525 10931 41
1525 15671 19
1526 5419 22
1526 16279 16
1527 6526 95
1529 21967 6
1530 10954 91
1531 10926 74
1531 16036 54
1533 4039 59
1533 15953 98
1533 20095 88
1533 19298 87
1534 9954 86
1535 18894 28
1536 14385 35
1537 17344 90
1538 1856 40
1539 12460 89
1539 10307 29
1541 5488 1
1544 6183 88
1545 23375 98
1547 19602 1
1548 17540 45
1549 13153 40
1550 3429 52
1550 16476 13
1552 16128 72
1552 14086 71
1553 15183 62
1553 24205 60
1553 14278 89
1553 24888 58
1556 9183 43
1556 11386 71
1556 22740 80
1559 14360 6
1559 20647 44
1562 7005 93
1567 5059 19
1567 11118 19
1571 6884 62
1573 11977 61
1574 274 92
1574 9215 95
1578 6753 99
1579 22668 78
1581 19367 81
1582 14879 38
1583 14792 41
1583 10234 12
1584 6466 66
1585 20986 38
1585 3796 48
1585 17713 95
1585 19589 37
1586 14930 97
1586 16730 73
1587 6807 6
1591 18870 17
1591 14685 93
1592 9620 8
1592 17184 7
1592 22959 53
1593 24069 1
1597 3700 43
1598 11526 28
1599 11707 21
1600 12695 58
1601 22346 18
1601 4048 14
1601 14670 67
1602 6124 12
1603 3510 2
1606 5643 13
1606 6744 38
1607 19051 87
1608 14136 13
1609 1404 52
1610 14740 67
1612 6864 69
1613 16667 9
1614 1469 34
1614 505 25
1615 6189 24
1616 16020 79
1618 13481 26
1618 4726 6
1619 4442 3
1623 3250 24
1624 4724 31
1624 5597 43
1625 5265 96
1626 13544 55
1627 3854 81
1627 6691 95
1627 6217 26
1629 18240 7
1631 21120 31
1631 24617 98
1632 221 62
1637 22603 14
1637 10836 54
1638 1529 47
1638 6500 6
1639 17544 67
1641 3553 28
1642 11383 99
1642 23393 6
1643 18839 60
1643 8463 2
1644 2480 58
1646 4713 91
1646 19063 21
1647 8072 40
1647 9478 31
1648 3819 55
1650 20819 98
1651 4521 8
1652 2979 94
1653 1114 16
1653 12386 96
1654 14470 75
1656 6517 69
1658 18568 34
1658 8099 86
1658 24139 11
1660 160 42
1662 24545 21
1663 8584 38
1663 12291 36
1663 885 62
1664 3255 33
1664 9384 17
1664 23059 34
1665 8497 38
1665 328 97
1666 3132 75
1666 20951 52
1666 24959 50
1667 12932 45
1669 18550 98
1669 21561 6
1669 5124 24
1669 23203 89
1672 6182 55
1672 3539 21
1674 14886 24
1674 17358 11
1676 8891 10
1679 19919 58
1679 3892 15
1679 2637 4
1680 17962 23
1680 7055 42
1681 11078 21
1681 22065 43
1682 1452 36
1682 462 100
1682 12115 92
1683 11654 68
1683 15774 79
1683 20484 67
1686 19986 61
1688 20906 30
1688 9462 23
1689 20122 15
1689 20421 1
1692 2191 94
1692 524 59
1693 12564 46
1695 5599 27
1696 8281 34
1696 12848 63
1696 6653 35
1700 2264 13
1701 15010 57
1704 11929 73
1704 10804 71
1706 5888 5
1706 1763 74
1706 15019 51
1706 19651 49
1707 14575 11
1710 16141 24
1710 10525 83
1711 12771 8
1712 18805 74
1713 21367 17
1715 2010 35
1715 3792 64
1716 23531 34
1716 19362 49
1717 8661 80
1717 16881 71
1718 12686 22
1719 6307 38
1723 5224 30
1723 11112 26
1723 19682 30
1724 8705 89
1725 22140 82
1732 17895 38
1733 19789 16
1733 16828 54
1734 15621 28
1734 8833 70
1735 15096 28
1735 18123 75
1737 6521 77
1738 1143 21
1739 17446 88
1739 21303 15
1742 7556 39
1743 15849 7
1744 9299 3
1747 11018 59
1747 8502 39
1748 5893 54
1748 23976 30
1749 21869 67
1749 16923 34
1750 1663 69
1752 10151 4
1754 18970 37
1754 18538 70
1755 726 14
1755 7131 68
1755 17314 24
1756 10009 37
1756 12501 90
1758 19067 45
1759 1437 77
1760 3014 23
1761 12713 40
1762 12194 34
1763 9437 70
1765 4038 41
1765 13675 59
1767 8083 83
1767 2102 70
1769 6633 27
1770 2703 40
1771 21845 72
1771 22147 59
1772 24809 49
1773 19741 100
1773 20761 17
1774 3191 100
1774 338 27
1777 5403 92
1777 7971 78
1777 21072 22
1785 8467 69
1785 4520 34
1787 2265 15
1788 4664 23
1788 6859 96
1789 8727 47
1789 15078 15
1789 19978 58
1790 8612 83
1791 3641 61
1791 19132 36
1792 19018 84
1793 15306 51
1794 17319 27
1794 19518 82
1795 21240 45
1796 9388 3
1796 3481 84
1797 6486 99
1799 5970 96
1800 8086 61
1800 18428 84
1801 638 65
1801 12519 14
1801 5886 21
1801 4867 96
1803 22909 32
1804 6631 14
1806 8574 81
1806 23299 27
1811 4930 67
1811 19354 99
1814 3687 15
1814 10635 99
1815 9045 41
1815 20622 53
1817 7612 21
1819 8524 25
1820 11665 75
1821 15817 95
1822 22533 87
1825 11659 87
1826 21821 42
1827 5601 61
1827 13682 87
1827 7937 76
1828 4430 22
1828 3423 7
1829 19889 60
1831 16610 57
1832 17369 87
1836 13471 72
1836 24824 10
1838 15548 78
1839 7761 80
1839 20902 100
1840 732 83
1841 24330 23
1842 23227 38
1846 11283 31
1846 10368 78
1846 13801 55
1848 15069 75
1848 7168 41
1848 14951 31
1850 17981 55
1851 4647 4
1852 11491 30
1853 23852 94
1854 23300 63
1855 22929 12
1856 9941 86
1858 772 82
1860 8038 65
1861 3925 69
1861 23172 24
1861 16949 16
1862 23250 13
