1000 999
869 235 76
871 673 35
872 923 83
873 733 96
873 431 78
875 25 27
878 417 88
880 811 22
883 802 38
884 723 51
885 18 41
886 465 59
886 568 100
887 116 82
889 290 68
890 473 7
890 534 49
890 910 63
892 948 98
893 149 9
893 110 66
896 260 64
896 818 17
898 474 7
903 366 67
905 996 7
906 686 22
909 548 76
909 495 17
909 985 73
911 142 89
912 958 7
913 585 53
916 829 28
920 845 64
921 626 95
922 255 24
923 697 58
925 912 57
926 223 77
928 324 62
928 990 83
928 892 78
929 121 85
929 713 73
929 689 30
930 57 60
932 823 30
932 311 76
935 1000 21
936 231 84
936 757 62
938 122 11
939 132 40
939 207 20
939 96 42
939 664 50
942 576 23
944 574 14
946 79 43
946 579 23
947 998 51
948 434 5
948 991 18
950 76 67
951 4 24
951 636 27
952 416 22
954 571 58
954 727 89
954 209 35
955 274 82
956 381 2
957 10 94
957 39 3
958 520 22
960 758 5
960 499 47
961 336 10
962 64 31
962 502 62
962 459 60
962 649 50
963 498 12
964 130 86
964 591 29
965 267 58
965 699 46
966 282 30
967 554 9
969 93 19
972 865 26
972 770 55
974 933 4
976 481 82
977 357 40
979 507 65
979 821 79
979 918 90
981 593 35
983 177 74
985 55 79
986 614 36
986 809 10
986 405 76
986 486 90
988 178 98
988 601 20
989 955 83
996 708 58
998 590 57
998 956 82
999 170 86
