10000 80000
165 8661 23
165 782 7
165 942 50
165 7954 13
165 7383 91
165 8203 74
166 167 74
166 4600 35
166 6604 74
166 8728 55
166 3266 82
166 9951 52
167 168 88
167 8521 12
167 3958 37
167 386 30
167 2611 44
167 3713 20
167 1591 88
168 169 10
168 840 89
168 9545 92
168 4575 75
168 3243 64
168 5674 74
168 9646 62
168 5567 86
168 4739 83
169 170 55
169 2196 63
169 6641 49
169 102 27
169 7571 52
169 9382 73
169 1295 65
169 3321 48
169 1834 10
169 5242 99
169 1855 93
170 171 37
170 6131 38
170 7785 56
170 1999 75
170 8988 44
170 1608 94
170 4737 93
170 860 58
170 3896 16
170 7618 30
170 6921 66
171 172 8
171 8668 87
171 4465 26
171 1310 33
171 4044 4
171 1824 81
171 4032 99
171 3087 64
171 3405 48
171 5283 44
172 173 76
172 9725 17
172 2091 33
172 1367 10
172 3757 4
173 174 89
173 5681 12
173 4472 19
174 175 85
174 990 16
174 2671 48
174 6782 8
174 5953 64
174 9711 75
174 4443 50
175 176 71
175 2442 72
175 3065 22
175 2035 4
175 4720 37
175 4699 9
176 177 1
176 6846 67
176 8028 52
176 7954 54
176 8817 63
176 1334 31
176 9364 55
177 178 44
177 7197 29
177 9168 38
177 2425 72
177 3949 15
177 9425 16
177 2680 39
178 179 29
178 3663 80
178 8148 30
178 7591 55
178 2546 72
178 6749 1
178 7063 42
179 180 96
179 7886 9
179 632 31
179 4999 43
179 6179 59
179 2047 98
179 8138 78
180 181 43
180 6301 3
180 4448 47
180 2014 12
180 9155 92
180 9703 17
180 3930 1
180 5938 46
180 1955 95
180 6604 60
181 182 84
181 467 61
181 1443 43
182 183 13
182 9114 11
182 3564 59
182 8952 26
182 7897 84
182 2570 98
182 3114 14
183 184 12
183 5319 17
183 7091 79
183 3119 34
183 9048 47
183 2831 77
183 2991 27
183 759 97
184 185 37
184 9689 78
184 5233 16
184 8756 10
184 7839 14
184 7144 71
184 1538 19
185 186 81
185 9083 72
185 5568 3
185 8943 98
185 9561 77
185 1170 72
185 9195 45
185 8612 53
185 4647 82
185 76 25
185 9256 57
186 187 2
186 9094 10
186 4592 14
186 4715 26
186 143 40
186 9564 92
186 8844 66
186 4068 47
187 188 76
187 3291 54
187 115 27
187 7737 76
187 5473 58
187 6281 100
187 5669 36
187 6722 10
187 7630 73
187 525 33
188 189 80
188 1773 68
188 6389 32
188 6333 95
188 6057 91
188 3454 49
188 3081 58
188 5062 40
188 6835 82
188 6449 46
189 190 70
189 3154 96
189 2701 3
189 8481 97
189 1349 73
189 8653 54
189 7529 14
190 191 50
190 9494 6
190 5107 81
190 5895 21
190 3641 29
190 9232 59
190 63 27
190 5850 5
190 6349 79
190 1911 57
191 192 93
191 4794 26
191 8318 16
191 5629 55
191 1882 74
191 5361 30
191 9158 15
191 8514 62
191 9555 77
191 5002 100
192 193 67
192 1541 64
192 8985 29
192 2642 59
192 2492 24
192 6960 64
192 7162 18
192 7627 100
193 194 70
193 4477 5
193 6589 20
193 6477 69
193 3998 54
193 1613 43
193 8822 5
193 9517 92
194 195 6
194 9427 18
194 6278 87
194 4543 14
194 238 18
194 6985 66
194 3736 38
195 196 94
195 8843 79
195 6169 18
195 4587 42
195 936 50
195 973 69
195 6923 47
195 3392 93
195 6268 59
195 3922 18
195 6321 45
196 197 80
196 7918 61
196 953 81
196 8371 42
196 2651 27
196 7619 80
197 198 50
197 6861 75
197 4058 87
197 4309 89
197 9739 91
197 5187 6
197 4196 91
197 3975 83
198 199 74
198 6222 60
198 6059 66
198 879 23
198 8347 68
198 9893 1
198 9556 63
198 8736 68
198 9619 24
198 2535 73
198 3893 55
199 200 67
199 3466 12
199 6654 57
199 7193 54
199 773 97
199 2074 27
200 201 57
200 7308 2
200 773 58
200 409 33
200 8589 80
200 8487 26
200 9436 100
200 4381 93
200 9960 65
200 6243 6
200 9117 71
201 202 31
201 3465 74
201 1716 84
201 42 38
201 7245 36
201 9308 37
201 7530 63
201 105 73
201 2218 60
202 203 20
202 1105 89
202 9110 74
202 8702 64
202 150 43
202 4028 73
202 3543 77
202 5955 30
202 6257 99
202 2739 45
203 204 94
203 1153 95
203 2295 17
203 6385 73
203 8683 73
203 1609 4
203 6641 91
203 9533 74
203 2261 73
204 205 39
204 212 6
204 603 55
204 5739 15
204 1639 19
204 9638 32
204 6008 67
204 7821 5
204 6559 37
204 2861 59
204 4795 43
205 206 87
205 3807 32
205 4258 33
205 5812 22
205 8101 38
205 3706 68
205 2484 73
205 9212 40
205 8745 81
205 9016 51
205 8847 13
205 2962 51
206 207 50
206 5692 45
206 2925 53
206 178 35
206 9463 30
206 491 35
206 925 83
206 7114 53
206 9134 8
206 7187 55
207 208 70
207 394 22
207 4982 18
207 4382 80
207 1950 64
207 496 64
207 6318 24
207 4581 46
207 9886 78
208 209 9
208 5819 99
208 9321 78
208 7930 69
208 6818 91
208 8304 24
208 1298 71
208 2272 32
209 210 1
209 5578 47
209 265 6
209 2072 6
209 635 88
209 7936 58
210 211 66
210 8336 94
210 6870 17
210 1890 51
210 9107 77
210 2161 82
210 5965 36
210 4052 1
210 7136 66
210 5557 22
210 8544 62
211 212 51
211 2618 25
211 7727 23
211 1287 25
211 2601 40
211 1788 63
211 5492 14
212 213 29
212 8953 57
212 6255 56
212 8473 37
212 4019 91
212 9278 21
212 6822 97
212 9661 6
213 214 82
213 2539 17
213 3199 65
213 3674 19
213 8012 56
213 2365 88
213 1106 26
213 3389 98
213 15 45
213 6529 94
213 4792 49
213 5957 32
214 215 83
214 5864 8
214 3979 13
214 7161 11
214 2840 46
214 8422 90
214 20 9
214 3001 59
214 4432 26
214 2582 55
214 6034 47
214 4208 93
215 216 81
215 2475 47
215 4007 38
215 2103 34
215 2299 82
215 530 35
215 8611 90
215 6808 2
215 4051 45
215 4800 34
215 2110 28
216 217 31
216 6728 64
216 5777 30
216 8653 57
216 7558 92
216 8339 90
216 962 88
216 7208 2
216 87 28
216 4648 29
216 8691 5
217 218 37
217 9240 76
217 6660 86
217 6087 14
217 4648 5
217 3825 49
217 5229 96
217 9028 15
217 1852 25
217 1774 26
217 2853 90
218 219 55
218 6167 4
218 2681 27
218 798 70
218 7510 8
218 6206 33
218 2893 94
218 9312 79
218 1751 46
218 1369 49
218 3128 19
219 220 86
219 7822 19
219 5631 13
219 7080 58
219 5875 18
219 2985 91
220 221 40
220 9605 87
220 5603 100
220 6194 1
220 8027 15
220 5556 49
220 9892 20
220 3999 45
220 6148 33
220 5488 36
220 1136 55
221 222 3
221 9816 8
221 3856 64
221 8744 85
221 3659 19
221 9290 58
221 2718 28
221 5634 88
221 9436 37
221 2662 75
221 4187 21
222 223 99
222 7087 3
222 9189 63
222 4710 96
222 1395 32
222 7487 43
222 5855 99
222 4544 87
223 224 6
223 9274 39
223 1025 33
223 3114 23
223 5798 62
223 8943 94
223 5340 36
224 225 68
224 1965 44
224 5976 65
224 6204 9
224 593 31
225 226 14
225 8082 80
225 1455 2
225 9995 60
226 227 75
226 8946 93
226 1575 57
226 1133 99
226 2028 78
226 6533 66
226 2333 21
226 1716 27
226 1660 25
226 1872 25
226 9271 6
227 228 98
227 8322 14
227 4625 41
227 3118 28
227 1961 9
227 7171 11
228 229 100
228 3133 64
228 4263 5
228 4283 93
228 5439 36
228 4922 36
228 9199 68
228 4748 45
228 52 89
228 9556 36
228 3383 37
229 230 99
229 5662 83
229 3868 66
229 740 7
229 2833 30
229 1941 98
229 2947 25
229 2117 16
229 2001 89
230 231 40
230 7940 25
230 9610 24
230 3366 35
230 8382 78
230 2417 62
230 1160 73
230 8553 71
230 2696 21
231 232 95
231 3384 27
231 8897 91
231 5815 84
231 7783 48
231 3076 92
231 6708 38
231 387 40
231 4418 73
232 233 60
232 4053 39
232 1203 92
232 8843 44
232 1518 23
232 7288 90
232 2411 73
232 3820 29
232 8717 39
232 599 16
232 9434 84
232 9087 5
232 2006 94
233 234 3
233 8012 51
233 7049 46
233 7350 36
233 1935 88
233 9608 69
233 2427 84
233 609 17
233 8380 40
233 6151 16
233 6960 92
234 235 85
234 5930 73
235 236 61
235 7932 18
235 1589 5
235 3851 48
235 7794 31
235 6146 45
236 237 85
236 1827 100
236 4879 4
236 5519 14
236 9842 19
236 9273 92
236 9089 66
236 2996 96
236 6226 41
236 5880 82
236 6783 70
237 238 34
237 6744 72
237 7786 52
237 803 16
237 2997 47
237 4016 91
237 4574 81
237 1975 58
237 7360 32
237 2106 74
237 3667 90
237 2991 35
237 5237 2
237 7536 72
238 239 71
238 6951 36
238 7403 97
238 3999 58
238 2317 47
238 2236 63
238 765 79
238 3034 48
238 4131 14
239 240 25
239 8150 92
239 9417 20
239 8168 83
239 2295 72
239 9371 91
239 5619 85
239 1455 48
240 241 67
240 1364 75
240 4789 87
240 479 18
240 7449 60
240 7178 79
241 242 16
241 9647 5
241 1019 47
241 6906 34
241 9358 74
241 8017 82
241 9356 66
241 3544 72
241 8642 86
242 243 76
242 1609 15
242 7799 62
242 9860 89
242 5865 14
242 8140 70
242 8350 100
242 5822 49
242 668 57
243 244 48
243 8520 37
243 6604 19
243 7709 4
243 1951 97
243 3096 76
243 1598 23
243 7890 57
243 6205 43
244 245 36
244 7490 57
244 9699 38
244 9706 20
244 2570 62
244 2720 98
244 4596 2
245 246 88
245 4039 17
245 3261 68
245 2474 21
245 5521 61
245 3204 50
245 5118 36
246 247 27
246 8439 26
246 2561 13
246 6289 7
246 9042 90
246 9699 11
246 8608 19
246 4186 19
246 3741 28
246 9725 90
246 8407 23
246 9939 45
247 248 53
247 2792 65
247 4729 7
247 4316 33
247 7463 27
247 9207 3
247 8513 60
248 249 79
248 5222 90
248 552 23
248 5969 51
248 254 27
248 1655 88
248 2137 63
249 250 10
249 2980 76
249 1678 22
249 2808 42
249 5014 22
249 6919 5
249 5848 26
250 251 98
250 9368 99
250 1448 99
250 7862 50
250 4076 55
250 5770 7
250 3543 66
250 7375 1
251 252 66
251 7456 47
251 3775 81
251 2856 7
251 1788 72
251 7475 53
251 3469 22
251 385 61
251 4219 62
251 5717 4
252 253 80
252 7240 55
252 6915 76
252 6495 90
252 3478 2
252 4249 22
253 254 73
253 6444 81
253 8880 13
253 9004 48
253 531 59
253 1911 81
253 9814 15
253 9271 93
253 1668 99
254 255 30
254 9226 64
254 1657 18
254 1931 68
254 3767 58
254 5316 67
254 8411 53
254 9819 38
255 256 18
